ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000224E+001, 0.67052505E-004, 0.50000538E+000, 0.54682613E-001, 0.20734510E-004, 0.00000000E+000,-0.11415737E-005, 0.00000000E+000, 0.00000000E+000,-0.58365383E-011, 0.21876089E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000614E+001, 0.94779150E-004, 0.10000255E+001, 0.54682689E-001, 0.53817408E-004, 0.00000000E+000,-0.65419713E-005,-0.27250373E-005,-0.13499718E-005, 0.20251098E-010, 0.64434368E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10001043E+001, 0.89583519E-004, 0.15000668E+001, 0.54682831E-001, 0.85228292E-004, 0.00000000E+000,-0.15470693E-004,-0.95253177E-005,-0.44823097E-005,-0.15335477E-007, 0.11472195E-003, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10001518E+001, 0.99562980E-004, 0.20001306E+001, 0.54683035E-001, 0.11707465E-003, 0.00000000E+000,-0.26328162E-004,-0.18375454E-004,-0.95574874E-005,-0.98648862E-007, 0.17143441E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10001960E+001, 0.85151432E-004, 0.25002177E+001, 0.54683292E-001, 0.14207721E-003, 0.00000000E+000,-0.38450083E-004,-0.28415092E-004,-0.15944389E-004,-0.32384751E-006, 0.22521062E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10002365E+001, 0.77213171E-004, 0.30003260E+001, 0.54683587E-001, 0.16141349E-003, 0.00000000E+000,-0.50310939E-004,-0.38545421E-004,-0.22821141E-004,-0.76072628E-006, 0.27385172E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10002717E+001, 0.65181906E-004, 0.35004532E+001, 0.54683907E-001, 0.17453772E-003, 0.00000000E+000,-0.61337651E-004,-0.47820330E-004,-0.29502600E-004,-0.14695716E-005, 0.31466787E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10003021E+001, 0.55867220E-004, 0.40005968E+001, 0.54684241E-001, 0.18276900E-003, 0.00000000E+000,-0.71003486E-004,-0.55894971E-004,-0.35473183E-004,-0.24911457E-005, 0.34763178E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10003269E+001, 0.44105209E-004, 0.45007542E+001, 0.54684579E-001, 0.18602879E-003, 0.00000000E+000,-0.79151699E-004,-0.62548791E-004,-0.40428544E-004,-0.38438294E-005, 0.37200166E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10003465E+001, 0.33905128E-004, 0.50009227E+001, 0.54684912E-001, 0.18519507E-003, 0.00000000E+000,-0.85621660E-004,-0.67722998E-004,-0.44220661E-004,-0.55277977E-005, 0.38828818E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10003606E+001, 0.22908569E-004, 0.55010997E+001, 0.54685233E-001, 0.18050210E-003, 0.00000000E+000,-0.90433960E-004,-0.71401519E-004,-0.46825469E-004,-0.75270903E-005, 0.39669014E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10003697E+001, 0.13091824E-004, 0.60012825E+001, 0.54685535E-001, 0.17264499E-003, 0.00000000E+000,-0.93612053E-004,-0.73654816E-004,-0.48321977E-004,-0.98139329E-005, 0.39804777E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10003739E+001, 0.35613570E-005, 0.65014685E+001, 0.54685814E-001, 0.16206391E-003, 0.00000000E+000,-0.95272867E-004,-0.74579468E-004,-0.48825757E-004,-0.12351401E-004, 0.39309341E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10003737E+001,-0.48028408E-005, 0.70016556E+001, 0.54686066E-001, 0.14938432E-003, 0.00000000E+000,-0.95543127E-004,-0.74321347E-004,-0.48499814E-004,-0.15096704E-004, 0.38284531E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10003696E+001,-0.12227830E-004, 0.75018416E+001, 0.54686288E-001, 0.13514331E-003, 0.00000000E+000,-0.94594669E-004,-0.73038550E-004,-0.47481079E-004,-0.18003620E-004, 0.36826123E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10003621E+001,-0.18467448E-004, 0.80020246E+001, 0.54686479E-001, 0.11989389E-003, 0.00000000E+000,-0.92605360E-004,-0.70910185E-004,-0.45922991E-004,-0.21024750E-004, 0.35035717E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10003517E+001,-0.23590063E-004, 0.85022031E+001, 0.54686638E-001, 0.10412621E-003, 0.00000000E+000,-0.89764180E-004,-0.68111496E-004,-0.43935670E-004,-0.24113442E-004, 0.33005100E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10003390E+001,-0.27717743E-004, 0.90023758E+001, 0.54686765E-001, 0.88241714E-004, 0.00000000E+000,-0.86252361E-004,-0.64814417E-004,-0.41642173E-004,-0.27225218E-004, 0.30817588E-003, 0.00000000E+000, 0.00000000E+000,
19,0, 0.95000000E+001, 0.50000000E+000, 0.10003244E+001,-0.30931912E-004, 0.95025417E+001, 0.54686862E-001, 0.72568238E-004, 0.00000000E+000,-0.82237420E-004,-0.61171203E-004,-0.39134708E-004,-0.30319081E-004, 0.28543065E-003, 0.00000000E+000, 0.00000000E+000,
20,0, 0.10000000E+002, 0.50000000E+000, 0.10003084E+001,-0.33411214E-004, 0.10002700E+002, 0.54686929E-001, 0.57339609E-004, 0.00000000E+000,-0.77866959E-004,-0.57315175E-004,-0.36499690E-004,-0.33358246E-004, 0.26237968E-003, 0.00000000E+000, 0.00000000E+000,
21,0, 0.10500000E+002, 0.50000000E+000, 0.10002914E+001,-0.35240616E-004, 0.10502850E+002, 0.54686969E-001, 0.42729281E-004, 0.00000000E+000,-0.73265729E-004,-0.53353152E-004,-0.33805824E-004,-0.36310788E-004, 0.23946477E-003, 0.00000000E+000, 0.00000000E+000,
22,0, 0.11000000E+002, 0.50000000E+000, 0.10002735E+001,-0.36619425E-004, 0.11002991E+002, 0.54686983E-001, 0.28826472E-004, 0.00000000E+000,-0.68535967E-004,-0.49371107E-004,-0.31119310E-004,-0.39149774E-004, 0.21700263E-003, 0.00000000E+000, 0.00000000E+000,
23,0, 0.11500000E+002, 0.50000000E+000, 0.10002550E+001,-0.37591229E-004, 0.11503123E+002, 0.54686973E-001, 0.15687249E-004, 0.00000000E+000,-0.63756285E-004,-0.45430921E-004,-0.28485208E-004,-0.41853337E-004, 0.19521300E-003, 0.00000000E+000, 0.00000000E+000,
24,0, 0.12000000E+002, 0.50000000E+000, 0.10002362E+001,-0.37687742E-004, 0.12003246E+002, 0.54686941E-001, 0.35096825E-005, 0.00000000E+000,-0.58987690E-004,-0.41577034E-004,-0.25773419E-004,-0.44404395E-004, 0.17425222E-003, 0.00000000E+000, 0.00000000E+000,
25,0, 0.12500000E+002, 0.50000000E+000, 0.10002169E+001,-0.39098627E-004, 0.12503359E+002, 0.54686889E-001,-0.81802524E-005, 0.00000000E+000,-0.54286487E-004,-0.37839386E-004,-0.23411696E-004,-0.46790339E-004, 0.15414766E-003, 0.00000000E+000, 0.00000000E+000,
26,0, 0.13000000E+002, 0.50000000E+000, 0.10001973E+001,-0.39539351E-004, 0.13003463E+002, 0.54686818E-001,-0.19235746E-004, 0.00000000E+000,-0.49639989E-004,-0.34234280E-004,-0.21191298E-004,-0.49002550E-004, 0.13483237E-003, 0.00000000E+000, 0.00000000E+000,
27,0, 0.13500000E+002, 0.50000000E+000, 0.10001776E+001,-0.39520680E-004, 0.13503557E+002, 0.54686729E-001,-0.29549223E-004, 0.00000000E+000,-0.45077688E-004,-0.30744650E-004,-0.19102313E-004,-0.51035936E-004, 0.11641136E-003, 0.00000000E+000, 0.00000000E+000,
